Participant	List	Ambiguity	PreIncongruent	IncongruentAmbiguous	Completed	Trial	Region	LengthofRegion	RT	Subject1	Group1	Level1	EITLevel1	EITScore1	Block1	PresentationOrder	FlankerCorrect	FlankerRT	ComprehensionCheckCorrect	TrimmingHigh	Trimming	NoZeroRTs	Sdev	mean	Max	Outliers	OutliersRemoved	OutliersRemoved	ComprehensionQuestionCalculator	SumCorrectby5	TotalAnswered	PercentCorrect	Length(x-axis)	RT(pre-lineoffit)	ResSlope	ResIntercept	ResExpected	Residual	JegerskiMcCormickStep1	JegerskiMcCormickStep2	JegerskiMcCormickStep3		
1	1	1	0	0	1	27	2	5	0.417949915	1	1	4	5	120	1	52	1	0.672636986	1	 	 	0.417949915	0.477062541	0.911577983	2.104234335	 	0.417949915	0.417949915	1	135	150	0.9	5	0.417949915	0.065635776	0.263141919	0.591320801	-0.173370886	27	7	1	17	
1	1	1	0	0	1	27	3	8	1.537137032	1	1	4	5	120	1	52	1	0.672636986	1	 	 	1.537137032	0.477062541	0.911577983	2.104234335	 	1.537137032	1.537137032	1	135	150	0.9	8	1.537137032	0.065635776	0.263141919	0.78822813	0.748908901	27	7	1	17	
1	1	1	0	0	1	27	4	4	0.434011936	1	1	4	5	120	1	52	1	0.672636986	1	 	 	0.434011936	0.477062541	0.911577983	2.104234335	 	0.434011936	0.434011936	1	135	150	0.9	4	0.434011936	0.065635776	0.263141919	0.525685025	-0.091673089	27	7	1	17	
1	1	1	0	0	1	27	5	9	1.420835018	1	1	4	5	120	1	52	1	0.672636986	1	 	 	1.420835018	0.477062541	0.911577983	2.104234335	 	1.420835018	1.420835018	1	135	150	0.9	9	1.420835018	0.065635776	0.263141919	0.853863907	0.566971111	27	7	1	17	
1	1	1	1	1	1	28	1	20	0.848139048	1	1	4	5	120	1	7	1	0.669581175	1	 	 	0.848139048	0.477062541	0.911577983	2.104234335	 	0.848139048	0.848139048	1	135	150	0.9	20	0.848139048	0.065635776	0.263141919	1.575857447	-0.727718399	28	8	1	17	
1	1	1	1	1	1	28	2	7	0.317491055	1	1	4	5	120	1	7	1	0.669581175	1	 	 	0.317491055	0.477062541	0.911577983	2.104234335	 	0.317491055	0.317491055	1	135	150	0.9	7	0.317491055	0.065635776	0.263141919	0.722592354	-0.405101299	28	8	1	17	
1	1	1	1	1	1	28	3	11	1.086236954	1	1	4	5	120	1	7	1	0.669581175	1	 	 	1.086236954	0.477062541	0.911577983	2.104234335	 	1.086236954	1.086236954	1	135	150	0.9	11	1.086236954	0.065635776	0.263141919	0.98513546	0.101101494	28	8	1	17	
1	1	1	1	1	1	28	4	8	0.384817123	1	1	4	5	120	1	7	1	0.669581175	1	 	 	0.384817123	0.477062541	0.911577983	2.104234335	 	0.384817123	0.384817123	1	135	150	0.9	8	0.384817123	0.065635776	0.263141919	0.78822813	-0.403411007	28	8	1	17	
1	1	1	1	1	1	28	5	12	1.353005886	1	1	4	5	120	1	7	1	0.669581175	1	 	 	1.353005886	0.477062541	0.911577983	2.104234335	 	1.353005886	1.353005886	1	135	150	0.9	12	1.353005886	0.065635776	0.263141919	1.050771236	0.30223465	28	8	1	17	
1	1	1	1	1	1	29	1	16	0.986044884	1	1	4	5	120	1	38	1	1.541126013	1	 	 	0.986044884	0.477062541	0.911577983	2.104234335	 	0.986044884	0.986044884	1	135	150	0.9	16	0.986044884	0.065635776	0.263141919	1.313314341	-0.327269458	29	9	1	17	
1	1	1	1	1	1	29	2	7	0.284168005	1	1	4	5	120	1	38	1	1.541126013	1	 	 	0.284168005	0.477062541	0.911577983	2.104234335	 	0.284168005	0.284168005	1	135	150	0.9	7	0.284168005	0.065635776	0.263141919	0.722592354	-0.438424349	29	9	1	17	
1	1	1	1	1	1	29	3	6	0.783653021	1	1	4	5	120	1	38	1	1.541126013	1	 	 	0.783653021	0.477062541	0.911577983	2.104234335	 	0.783653021	0.783653021	1	135	150	0.9	6	0.783653021	0.065635776	0.263141919	0.656956578	0.126696443	29	9	1	17	
1	1	1	1	1	1	29	4	5	0.319375038	1	1	4	5	120	1	38	1	1.541126013	1	 	 	0.319375038	0.477062541	0.911577983	2.104234335	 	0.319375038	0.319375038	1	135	150	0.9	5	0.319375038	0.065635776	0.263141919	0.591320801	-0.271945763	29	9	1	17	
1	1	1	1	1	1	29	5	18	1.454307079	1	1	4	5	120	1	38	1	1.541126013	1	 	 	1.454307079	0.477062541	0.911577983	2.104234335	 	1.454307079	1.454307079	1	135	150	0.9	18	1.454307079	0.065635776	0.263141919	1.444585894	0.009721185	29	9	1	17	
1	1	1	0	0	1	30	1	10	0.717827082	1	1	4	5	120	1	18	1	0.604480028	1	 	 	0.717827082	0.477062541	0.911577983	2.104234335	 	0.717827082	0.717827082	1	135	150	0.9	10	0.717827082	0.065635776	0.263141919	0.919499683	-0.201672601	30	10	1	17	
1	1	1	0	0	1	30	2	6	0.351357937	1	1	4	5	120	1	18	1	0.604480028	1	 	 	0.351357937	0.477062541	0.911577983	2.104234335	 	0.351357937	0.351357937	1	135	150	0.9	6	0.351357937	0.065635776	0.263141919	0.656956578	-0.305598641	30	10	1	17	
1	1	1	0	0	1	30	3	8	0.786120892	1	1	4	5	120	1	18	1	0.604480028	1	 	 	0.786120892	0.477062541	0.911577983	2.104234335	 	0.786120892	0.786120892	1	135	150	0.9	8	0.786120892	0.065635776	0.263141919	0.78822813	-0.002107239	30	10	1	17	
1	1	1	0	0	1	30	4	9	1.153923988	1	1	4	5	120	1	18	1	0.604480028	1	 	 	1.153923988	0.477062541	0.911577983	2.104234335	 	1.153923988	1.153923988	1	135	150	0.9	9	1.153923988	0.065635776	0.263141919	0.853863907	0.300060082	30	10	1	17	
1	1	1	0	0	1	30	5	11	1.351531029	1	1	4	5	120	1	18	1	0.604480028	1	 	 	1.351531029	0.477062541	0.911577983	2.104234335	 	1.351531029	1.351531029	1	135	150	0.9	11	1.351531029	0.065635776	0.263141919	0.98513546	0.366395569	30	10	1	17	
1	1	0	1	0	1	102	1	12	0.717415094	1	1	4	5	120	1	9	1	0.956672192	1	 	 	0.717415094	0.477062541	0.911577983	2.104234335	 	0.717415094	0.717415094	1	135	150	0.9	12	0.717415094	0.065635776	0.263141919	1.050771236	-0.333356142	2	2	1	10	
1	1	0	1	0	1	102	2	8	0.301241875	1	1	4	5	120	1	9	1	0.956672192	1	 	 	0.301241875	0.477062541	0.911577983	2.104234335	 	0.301241875	0.301241875	1	135	150	0.9	8	0.301241875	0.065635776	0.263141919	0.78822813	-0.486986256	2	2	1	10	
1	1	0	1	0	1	102	3	6	0.869082212	1	1	4	5	120	1	9	1	0.956672192	1	 	 	0.869082212	0.477062541	0.911577983	2.104234335	 	0.869082212	0.869082212	1	135	150	0.9	6	0.869082212	0.065635776	0.263141919	0.656956578	0.212125635	2	2	1	10	
1	1	0	1	0	1	102	4	7	0.800808907	1	1	4	5	120	1	9	1	0.956672192	1	 	 	0.800808907	0.477062541	0.911577983	2.104234335	 	0.800808907	0.800808907	1	135	150	0.9	7	0.800808907	0.065635776	0.263141919	0.722592354	0.078216553	2	2	1	10	
1	1	0	1	0	1	102	5	9	0.751657963	1	1	4	5	120	1	9	1	0.956672192	1	 	 	0.751657963	0.477062541	0.911577983	2.104234335	 	0.751657963	0.751657963	1	135	150	0.9	9	0.751657963	0.065635776	0.263141919	0.853863907	-0.102205944	2	2	1	10	
1	1	0	1	0	1	103	1	19	1.118037939	1	1	4	5	120	1	70	1	0.585887909	1	 	 	1.118037939	0.477062541	0.911577983	2.104234335	 	1.118037939	1.118037939	1	135	150	0.9	19	1.118037939	0.065635776	0.263141919	1.510221671	-0.392183731	3	3	1	10	
1	1	0	1	0	1	103	2	4	0.351719141	1	1	4	5	120	1	70	1	0.585887909	1	 	 	0.351719141	0.477062541	0.911577983	2.104234335	 	0.351719141	0.351719141	1	135	150	0.9	4	0.351719141	0.065635776	0.263141919	0.525685025	-0.173965884	3	3	1	10	
1	1	0	1	0	1	103	3	7	0.76815486	1	1	4	5	120	1	70	1	0.585887909	1	 	 	0.76815486	0.477062541	0.911577983	2.104234335	 	0.76815486	0.76815486	1	135	150	0.9	7	0.76815486	0.065635776	0.263141919	0.722592354	0.045562506	3	3	1	10	
1	1	0	1	0	1	103	4	7	0.76897192	1	1	4	5	120	1	70	1	0.585887909	1	 	 	0.76897192	0.477062541	0.911577983	2.104234335	 	0.76897192	0.76897192	1	135	150	0.9	7	0.76897192	0.065635776	0.263141919	0.722592354	0.046379566	3	3	1	10	
1	1	0	1	0	1	103	5	11	0.668467999	1	1	4	5	120	1	70	1	0.585887909	1	 	 	0.668467999	0.477062541	0.911577983	2.104234335	 	0.668467999	0.668467999	1	135	150	0.9	11	0.668467999	0.065635776	0.263141919	0.98513546	-0.316667461	3	3	1	10	
1	1	0	1	0	1	106	1	10	1.020452023	1	1	4	5	120	1	62	1	0.669732094	1	 	 	1.020452023	0.477062541	0.911577983	2.104234335	 	1.020452023	1.020452023	1	135	150	0.9	10	1.020452023	0.065635776	0.263141919	0.919499683	0.100952339	6	6	1	10	
1	1	0	1	0	1	106	2	5	0.266865015	1	1	4	5	120	1	62	1	0.669732094	1	 	 	0.266865015	0.477062541	0.911577983	2.104234335	 	0.266865015	0.266865015	1	135	150	0.9	5	0.266865015	0.065635776	0.263141919	0.591320801	-0.324455786	6	6	1	10	
1	1	0	1	0	1	106	3	10	0.701187134	1	1	4	5	120	1	62	1	0.669732094	1	 	 	0.701187134	0.477062541	0.911577983	2.104234335	 	0.701187134	0.701187134	1	135	150	0.9	10	0.701187134	0.065635776	0.263141919	0.919499683	-0.218312549	6	6	1	10	
1	1	0	1	0	1	106	4	5	1.252652884	1	1	4	5	120	1	62	1	0.669732094	1	 	 	1.252652884	0.477062541	0.911577983	2.104234335	 	1.252652884	1.252652884	1	135	150	0.9	5	1.252652884	0.065635776	0.263141919	0.591320801	0.661332082	6	6	1	10	
1	1	0	1	0	1	106	5	10	0.702353001	1	1	4	5	120	1	62	1	0.669732094	1	 	 	0.702353001	0.477062541	0.911577983	2.104234335	 	0.702353001	0.702353001	1	135	150	0.9	10	0.702353001	0.065635776	0.263141919	0.919499683	-0.217146682	6	6	1	10	
1	1	0	1	0	1	107	1	15	1.05039382	1	1	4	5	120	1	35	1	0.63884902	1	 	 	1.05039382	0.477062541	0.911577983	2.104234335	 	1.05039382	1.05039382	1	135	150	0.9	15	1.05039382	0.065635776	0.263141919	1.247678565	-0.197284745	7	7	1	10	
1	1	0	1	0	1	107	2	6	0.300995111	1	1	4	5	120	1	35	1	0.63884902	1	 	 	0.300995111	0.477062541	0.911577983	2.104234335	 	0.300995111	0.300995111	1	135	150	0.9	6	0.300995111	0.065635776	0.263141919	0.656956578	-0.355961466	7	7	1	10	
1	1	0	1	0	1	107	3	15	1.555890083	1	1	4	5	120	1	35	1	0.63884902	1	 	 	1.555890083	0.477062541	0.911577983	2.104234335	 	1.555890083	1.555890083	1	135	150	0.9	15	1.555890083	0.065635776	0.263141919	1.247678565	0.308211518	7	7	1	10	
1	1	0	1	0	1	107	4	8	1.503424883	1	1	4	5	120	1	35	1	0.63884902	1	 	 	1.503424883	0.477062541	0.911577983	2.104234335	 	1.503424883	1.503424883	1	135	150	0.9	8	1.503424883	0.065635776	0.263141919	0.78822813	0.715196753	7	7	1	10	
1	1	0	1	0	1	107	5	6	0.769597054	1	1	4	5	120	1	35	1	0.63884902	1	 	 	0.769597054	0.477062541	0.911577983	2.104234335	 	0.769597054	0.769597054	1	135	150	0.9	6	0.769597054	0.065635776	0.263141919	0.656956578	0.112640476	7	7	1	10	
1	1	0	1	0	1	110	1	19	0.885445833	1	1	4	5	120	1	43	1	0.588671923	1	 	 	0.885445833	0.477062541	0.911577983	2.104234335	 	0.885445833	0.885445833	1	135	150	0.9	19	0.885445833	0.065635776	0.263141919	1.510221671	-0.624775837	10	10	1	10	
1	1	0	1	0	1	110	2	8	0.617748022	1	1	4	5	120	1	43	1	0.588671923	1	 	 	0.617748022	0.477062541	0.911577983	2.104234335	 	0.617748022	0.617748022	1	135	150	0.9	8	0.617748022	0.065635776	0.263141919	0.78822813	-0.170480108	10	10	1	10	
1	1	0	1	0	1	110	3	8	0.768185139	1	1	4	5	120	1	43	1	0.588671923	1	 	 	0.768185139	0.477062541	0.911577983	2.104234335	 	0.768185139	0.768185139	1	135	150	0.9	8	0.768185139	0.065635776	0.263141919	0.78822813	-0.020042992	10	10	1	10	
1	1	0	1	0	1	110	4	6	0.469093084	1	1	4	5	120	1	43	1	0.588671923	1	 	 	0.469093084	0.477062541	0.911577983	2.104234335	 	0.469093084	0.469093084	1	135	150	0.9	6	0.469093084	0.065635776	0.263141919	0.656956578	-0.187863493	10	10	1	10	
1	1	0	1	0	1	110	5	23	2.522686958	1	1	4	5	120	1	43	1	0.588671923	1	 	 	2.522686958	0.477062541	0.911577983	2.104234335	1	2.104234335	2.522686958	1	135	150	0.9	23	2.104234335	0.065635776	0.263141919	1.772764776	0.331469559	10	10	1	10	
1	1	0	1	0	1	121	1	12	1.168440104	1	1	4	5	120	0	57	1	0.607417107	1	 	 	1.168440104	0.477062541	0.911577983	2.104234335	 	1.168440104	1.168440104	1	135	150	0.9	12	1.168440104	0.065635776	0.263141919	1.050771236	0.117668868	21	1	1	10	
1	1	0	1	0	1	121	2	6	0.367709875	1	1	4	5	120	0	57	1	0.607417107	1	 	 	0.367709875	0.477062541	0.911577983	2.104234335	 	0.367709875	0.367709875	1	135	150	0.9	6	0.367709875	0.065635776	0.263141919	0.656956578	-0.289246703	21	1	1	10	
1	1	0	1	0	1	121	3	9	0.81884408	1	1	4	5	120	0	57	1	0.607417107	1	 	 	0.81884408	0.477062541	0.911577983	2.104234335	 	0.81884408	0.81884408	1	135	150	0.9	9	0.81884408	0.065635776	0.263141919	0.853863907	-0.035019827	21	1	1	10	
1	1	0	1	0	1	121	4	6	0.466732025	1	1	4	5	120	0	57	1	0.607417107	1	 	 	0.466732025	0.477062541	0.911577983	2.104234335	 	0.466732025	0.466732025	1	135	150	0.9	6	0.466732025	0.065635776	0.263141919	0.656956578	-0.190224552	21	1	1	10	
1	1	0	1	0	1	121	5	14	0.452847958	1	1	4	5	120	0	57	1	0.607417107	1	 	 	0.452847958	0.477062541	0.911577983	2.104234335	 	0.452847958	0.452847958	1	135	150	0.9	14	0.452847958	0.065635776	0.263141919	1.182042789	-0.729194831	21	1	1	10	
1	1	0	1	0	1	124	1	13	1.620562077	1	1	4	5	120	0	0	1	1.376129866	1	 	 	1.620562077	0.477062541	0.911577983	2.104234335	 	1.620562077	1.620562077	1	135	150	0.9	13	1.620562077	0.065635776	0.263141919	1.116407012	0.504155064	24	4	1	10	
1	1	0	1	0	1	124	2	11	0.902292013	1	1	4	5	120	0	0	1	1.376129866	1	 	 	0.902292013	0.477062541	0.911577983	2.104234335	 	0.902292013	0.902292013	1	135	150	0.9	11	0.902292013	0.065635776	0.263141919	0.98513546	-0.082843446	24	4	1	10	
1	1	0	1	0	1	124	3	7	0.95164299	1	1	4	5	120	0	0	1	1.376129866	1	 	 	0.95164299	0.477062541	0.911577983	2.104234335	 	0.95164299	0.95164299	1	135	150	0.9	7	0.95164299	0.065635776	0.263141919	0.722592354	0.229050636	24	4	1	10	
1	1	0	1	0	1	124	4	4	0.500509024	1	1	4	5	120	0	0	1	1.376129866	1	 	 	0.500509024	0.477062541	0.911577983	2.104234335	 	0.500509024	0.500509024	1	135	150	0.9	4	0.500509024	0.065635776	0.263141919	0.525685025	-0.025176001	24	4	1	10	
1	1	0	1	0	1	124	5	19	2.27385211	1	1	4	5	120	0	0	1	1.376129866	1	 	 	2.27385211	0.477062541	0.911577983	2.104234335	1	2.104234335	2.27385211	1	135	150	0.9	19	2.104234335	0.065635776	0.263141919	1.510221671	0.594012665	24	4	1	10	
1	1	0	1	0	1	125	1	17	1.450871944	1	1	4	5	120	0	38	1	0.790449142	1	 	 	1.450871944	0.477062541	0.911577983	2.104234335	 	1.450871944	1.450871944	1	135	150	0.9	17	1.450871944	0.065635776	0.263141919	1.378950118	0.071921827	25	5	1	10	
1	1	0	1	0	1	125	2	10	0.502083063	1	1	4	5	120	0	38	1	0.790449142	1	 	 	0.502083063	0.477062541	0.911577983	2.104234335	 	0.502083063	0.502083063	1	135	150	0.9	10	0.502083063	0.065635776	0.263141919	0.919499683	-0.41741662	25	5	1	10	
1	1	0	1	0	1	125	3	8	1.453812122	1	1	4	5	120	0	38	1	0.790449142	1	 	 	1.453812122	0.477062541	0.911577983	2.104234335	 	1.453812122	1.453812122	1	135	150	0.9	8	1.453812122	0.065635776	0.263141919	0.78822813	0.665583992	25	5	1	10	
1	1	0	1	0	1	125	4	8	0.552296877	1	1	4	5	120	0	38	1	0.790449142	1	 	 	0.552296877	0.477062541	0.911577983	2.104234335	 	0.552296877	0.552296877	1	135	150	0.9	8	0.552296877	0.065635776	0.263141919	0.78822813	-0.235931253	25	5	1	10	
1	1	0	1	0	1	125	5	14	2.089023113	1	1	4	5	120	0	38	1	0.790449142	1	 	 	2.089023113	0.477062541	0.911577983	2.104234335	 	2.089023113	2.089023113	1	135	150	0.9	14	2.089023113	0.065635776	0.263141919	1.182042789	0.906980325	25	5	1	10	
1	1	0	1	0	1	128	1	20	1.418632984	1	1	4	5	120	0	23	1	0.610213041	1	 	 	1.418632984	0.477062541	0.911577983	2.104234335	 	1.418632984	1.418632984	1	135	150	0.9	20	1.418632984	0.065635776	0.263141919	1.575857447	-0.157224463	28	8	1	10	
1	1	0	1	0	1	128	2	8	1.187909842	1	1	4	5	120	0	23	1	0.610213041	1	 	 	1.187909842	0.477062541	0.911577983	2.104234335	 	1.187909842	1.187909842	1	135	150	0.9	8	1.187909842	0.065635776	0.263141919	0.78822813	0.399681711	28	8	1	10	
1	1	0	1	0	1	128	3	11	1.320008993	1	1	4	5	120	0	23	1	0.610213041	1	 	 	1.320008993	0.477062541	0.911577983	2.104234335	 	1.320008993	1.320008993	1	135	150	0.9	11	1.320008993	0.065635776	0.263141919	0.98513546	0.334873534	28	8	1	10	
1	1	0	1	0	1	128	4	9	1.186979055	1	1	4	5	120	0	23	1	0.610213041	1	 	 	1.186979055	0.477062541	0.911577983	2.104234335	 	1.186979055	1.186979055	1	135	150	0.9	9	1.186979055	0.065635776	0.263141919	0.853863907	0.333115149	28	8	1	10	
1	1	0	1	0	1	128	5	5	0.600255013	1	1	4	5	120	0	23	1	0.610213041	1	 	 	0.600255013	0.477062541	0.911577983	2.104234335	 	0.600255013	0.600255013	1	135	150	0.9	5	0.600255013	0.065635776	0.263141919	0.591320801	0.008934211	28	8	1	10	
1	1	0	1	0	1	129	1	16	1.501927137	1	1	4	5	120	0	32	1	0.722064972	1	 	 	1.501927137	0.477062541	0.911577983	2.104234335	 	1.501927137	1.501927137	1	135	150	0.9	16	1.501927137	0.065635776	0.263141919	1.313314341	0.188612796	29	9	1	10	
1	1	0	1	0	1	129	2	6	0.402924061	1	1	4	5	120	0	32	1	0.722064972	1	 	 	0.402924061	0.477062541	0.911577983	2.104234335	 	0.402924061	0.402924061	1	135	150	0.9	6	0.402924061	0.065635776	0.263141919	0.656956578	-0.254032517	29	9	1	10	
1	1	0	1	0	1	129	3	6	0.902345896	1	1	4	5	120	0	32	1	0.722064972	1	 	 	0.902345896	0.477062541	0.911577983	2.104234335	 	0.902345896	0.902345896	1	135	150	0.9	6	0.902345896	0.065635776	0.263141919	0.656956578	0.245389318	29	9	1	10	
1	1	0	1	0	1	129	4	6	0.518188953	1	1	4	5	120	0	32	1	0.722064972	1	 	 	0.518188953	0.477062541	0.911577983	2.104234335	 	0.518188953	0.518188953	1	135	150	0.9	6	0.518188953	0.065635776	0.263141919	0.656956578	-0.138767624	29	9	1	10	
1	1	0	1	0	1	129	5	19	1.902353048	1	1	4	5	120	0	32	1	0.722064972	1	 	 	1.902353048	0.477062541	0.911577983	2.104234335	 	1.902353048	1.902353048	1	135	150	0.9	19	1.902353048	0.065635776	0.263141919	1.510221671	0.392131378	29	9	1	10	
2	2	1	0	0	1	1	1	12	1.419661999	2	2	4	5	120	1	3	1	0.352096081	1	 	 	1.419661999	0.396184649	0.731485011	1.721946633	 	1.419661999	1.419661999	1	145	150	0.966666667	12	1.419661999	0.070107928	0.044583547	0.885878678	0.533783321	1	1	1	19	
2	2	1	0	0	1	1	2	8	0.200480938	2	2	4	5	120	1	3	1	0.352096081	1	 	 	0.200480938	0.396184649	0.731485011	1.721946633	 	0.200480938	0.200480938	1	145	150	0.966666667	8	0.200480938	0.070107928	0.044583547	0.605446967	-0.404966029	1	1	1	19	
2	2	1	0	0	1	1	3	7	0.61914897	2	2	4	5	120	1	3	1	0.352096081	1	 	 	0.61914897	0.396184649	0.731485011	1.721946633	 	0.61914897	0.61914897	1	145	150	0.966666667	7	0.61914897	0.070107928	0.044583547	0.53533904	0.08380993	1	1	1	19	
2	2	1	0	0	1	1	4	8	0.616255045	2	2	4	5	120	1	3	1	0.352096081	1	 	 	0.616255045	0.396184649	0.731485011	1.721946633	 	0.616255045	0.616255045	1	145	150	0.966666667	8	0.616255045	0.070107928	0.044583547	0.605446967	0.010808078	1	1	1	19	
2	2	1	0	0	1	1	5	14	1.119904995	2	2	4	5	120	1	3	1	0.352096081	1	 	 	1.119904995	0.396184649	0.731485011	1.721946633	 	1.119904995	1.119904995	1	145	150	0.966666667	14	1.119904995	0.070107928	0.044583547	1.026094533	0.093810462	1	1	1	19	
2	2	1	1	1	1	2	1	12	1.035435915	2	2	4	5	120	1	11	1	0.486481905	1	 	 	1.035435915	0.396184649	0.731485011	1.721946633	 	1.035435915	1.035435915	1	145	150	0.966666667	12	1.035435915	0.070107928	0.044583547	0.885878678	0.149557237	2	2	1	19	
2	2	1	1	1	1	2	2	9	0.250120163	2	2	4	5	120	1	11	1	0.486481905	1	 	 	0.250120163	0.396184649	0.731485011	1.721946633	 	0.250120163	0.250120163	1	145	150	0.966666667	9	0.250120163	0.070107928	0.044583547	0.675554895	-0.425434732	2	2	1	19	
2	2	1	1	1	1	2	3	6	0.618120909	2	2	4	5	120	1	11	1	0.486481905	1	 	 	0.618120909	0.396184649	0.731485011	1.721946633	 	0.618120909	0.618120909	1	145	150	0.966666667	6	0.618120909	0.070107928	0.044583547	0.465231112	0.152889797	2	2	1	19	
2	2	1	1	1	1	2	4	11	0.70251298	2	2	4	5	120	1	11	1	0.486481905	1	 	 	0.70251298	0.396184649	0.731485011	1.721946633	 	0.70251298	0.70251298	1	145	150	0.966666667	11	0.70251298	0.070107928	0.044583547	0.81577075	-0.113257771	2	2	1	19	
2	2	1	1	1	1	2	5	14	0.850767136	2	2	4	5	120	1	11	1	0.486481905	1	 	 	0.850767136	0.396184649	0.731485011	1.721946633	 	0.850767136	0.850767136	1	145	150	0.966666667	14	0.850767136	0.070107928	0.044583547	1.026094533	-0.175327397	2	2	1	19	
2	2	1	1	1	1	3	1	19	1.335061073	2	2	4	5	120	1	60	1	0.45499301	1	 	 	1.335061073	0.396184649	0.731485011	1.721946633	 	1.335061073	1.335061073	1	145	150	0.966666667	19	1.335061073	0.070107928	0.044583547	1.376634171	-0.041573098	3	3	1	19	
2	2	1	1	1	1	3	2	6	0.251484871	2	2	4	5	120	1	60	1	0.45499301	1	 	 	0.251484871	0.396184649	0.731485011	1.721946633	 	0.251484871	0.251484871	1	145	150	0.966666667	6	0.251484871	0.070107928	0.044583547	0.465231112	-0.213746241	3	3	1	19	
2	2	1	1	1	1	3	3	7	0.719114065	2	2	4	5	120	1	60	1	0.45499301	1	 	 	0.719114065	0.396184649	0.731485011	1.721946633	 	0.719114065	0.719114065	1	145	150	0.966666667	7	0.719114065	0.070107928	0.044583547	0.53533904	0.183775025	3	3	1	19	
2	2	1	1	1	1	3	4	5	0.250839949	2	2	4	5	120	1	60	1	0.45499301	1	 	 	0.250839949	0.396184649	0.731485011	1.721946633	 	0.250839949	0.250839949	1	145	150	0.966666667	5	0.250839949	0.070107928	0.044583547	0.395123185	-0.144283236	3	3	1	19	
2	2	1	1	1	1	3	5	4	0.300512075	2	2	4	5	120	1	60	1	0.45499301	1	 	 	0.300512075	0.396184649	0.731485011	1.721946633	 	0.300512075	0.300512075	1	145	150	0.966666667	4	0.300512075	0.070107928	0.044583547	0.325015257	-0.024503182	3	3	1	19	
2	2	1	0	0	1	4	1	16	1.369888783	2	2	4	5	120	1	42	1	0.505395174	1	 	 	1.369888783	0.396184649	0.731485011	1.721946633	 	1.369888783	1.369888783	1	145	150	0.966666667	16	1.369888783	0.070107928	0.044583547	1.166310388	0.203578394	4	4	1	19	
2	2	1	0	0	1	4	2	5	0.233132124	2	2	4	5	120	1	42	1	0.505395174	1	 	 	0.233132124	0.396184649	0.731485011	1.721946633	 	0.233132124	0.233132124	1	145	150	0.966666667	5	0.233132124	0.070107928	0.044583547	0.395123185	-0.161991061	4	4	1	19	
2	2	1	0	0	1	4	3	8	0.48466301	2	2	4	5	120	1	42	1	0.505395174	1	 	 	0.48466301	0.396184649	0.731485011	1.721946633	 	0.48466301	0.48466301	1	145	150	0.966666667	8	0.48466301	0.070107928	0.044583547	0.605446967	-0.120783958	4	4	1	19	
2	2	1	0	0	1	4	4	4	0.43465209	2	2	4	5	120	1	42	1	0.505395174	1	 	 	0.43465209	0.396184649	0.731485011	1.721946633	 	0.43465209	0.43465209	1	145	150	0.966666667	4	0.43465209	0.070107928	0.044583547	0.325015257	0.109636833	4	4	1	19	
2	2	1	0	0	1	4	5	11	0.819040775	2	2	4	5	120	1	42	1	0.505395174	1	 	 	0.819040775	0.396184649	0.731485011	1.721946633	 	0.819040775	0.819040775	1	145	150	0.966666667	11	0.819040775	0.070107928	0.044583547	0.81577075	0.003270025	4	4	1	19	
2	2	1	0	0	1	5	1	10	1.100969076	2	2	4	5	120	1	39	1	0.467406034	1	 	 	1.100969076	0.396184649	0.731485011	1.721946633	 	1.100969076	1.100969076	1	145	150	0.966666667	10	1.100969076	0.070107928	0.044583547	0.745662823	0.355306254	5	5	1	19	
2	2	1	0	0	1	5	2	8	0.316905975	2	2	4	5	120	1	39	1	0.467406034	1	 	 	0.316905975	0.396184649	0.731485011	1.721946633	 	0.316905975	0.316905975	1	145	150	0.966666667	8	0.316905975	0.070107928	0.044583547	0.605446967	-0.288540992	5	5	1	19	
2	2	1	0	0	1	5	3	6	0.517936945	2	2	4	5	120	1	39	1	0.467406034	1	 	 	0.517936945	0.396184649	0.731485011	1.721946633	 	0.517936945	0.517936945	1	145	150	0.966666667	6	0.517936945	0.070107928	0.044583547	0.465231112	0.052705833	5	5	1	19	
2	2	1	0	0	1	5	4	8	0.552675962	2	2	4	5	120	1	39	1	0.467406034	1	 	 	0.552675962	0.396184649	0.731485011	1.721946633	 	0.552675962	0.552675962	1	145	150	0.966666667	8	0.552675962	0.070107928	0.044583547	0.605446967	-0.052771005	5	5	1	19	
2	2	1	0	0	1	5	5	7	0.383532047	2	2	4	5	120	1	39	1	0.467406034	1	 	 	0.383532047	0.396184649	0.731485011	1.721946633	 	0.383532047	0.383532047	1	145	150	0.966666667	7	0.383532047	0.070107928	0.044583547	0.53533904	-0.151806993	5	5	1	19	
2	2	1	1	1	1	6	1	10	0.966575861	2	2	4	5	120	1	29	1	0.439640045	1	 	 	0.966575861	0.396184649	0.731485011	1.721946633	 	0.966575861	0.966575861	1	145	150	0.966666667	10	0.966575861	0.070107928	0.044583547	0.745662823	0.220913038	6	6	1	19	
2	2	1	1	1	1	6	2	8	0.218285084	2	2	4	5	120	1	29	1	0.439640045	1	 	 	0.218285084	0.396184649	0.731485011	1.721946633	 	0.218285084	0.218285084	1	145	150	0.966666667	8	0.218285084	0.070107928	0.044583547	0.605446967	-0.387161884	6	6	1	19	
